date_time,true_positives,false_positives,true_negatives,false_negatives,precision,recall,f1,defined,duration
2025-05-19-22:22:16,261505,10540,9450440,1292,0.9613,0.9951,0.9779,9723777,23.045
2025-05-19-22:22:43,224844,8850,9740178,1274,0.9621,0.9944,0.978,9975146,22.903
2025-05-19-22:23:09,250096,7737,8342326,1049,0.97,0.9958,0.9827,8601208,22.873
2025-05-19-22:23:36,284274,8030,9768340,728,0.9725,0.9974,0.9848,10061372,23.152
2025-05-19-22:24:02,276089,8423,8141606,1249,0.9704,0.9955,0.9828,8427367,23.035
2025-05-19-22:24:29,236372,6016,8029039,1003,0.9752,0.9958,0.9854,8272430,23.176
2025-05-19-22:24:55,254309,4284,8361165,612,0.9834,0.9976,0.9905,8620370,23.256
2025-05-19-22:25:22,237018,4245,7956620,523,0.9824,0.9978,0.99,8198406,23.21
2025-05-19-22:25:49,263444,4989,8525490,730,0.9814,0.9972,0.9893,8794653,23.311
2025-05-19-22:26:15,227934,4104,9718791,846,0.9823,0.9963,0.9893,9951675,22.869
2025-05-19-22:26:42,278521,4948,9544817,560,0.9825,0.998,0.9902,9828846,22.863
2025-05-19-22:27:08,288873,4519,8473953,671,0.9846,0.9977,0.9911,8768016,22.909
2025-05-19-22:27:35,230357,3755,10590436,427,0.984,0.9981,0.991,10824975,23.136
2025-05-19-22:28:01,221964,3695,8319182,667,0.9836,0.997,0.9903,8545508,23.028
2025-05-19-22:28:28,276312,5434,7039300,625,0.9807,0.9977,0.9892,7321671,23.05
2025-05-19-22:28:54,269844,5694,8482369,687,0.9793,0.9975,0.9883,8758594,23.012
2025-05-19-22:29:21,243069,4513,7844611,581,0.9818,0.9976,0.9896,8092774,23.204
2025-05-19-22:29:47,244846,4730,9427261,487,0.981,0.998,0.9895,9677324,23.212
2025-05-19-22:30:14,252377,3529,9837468,638,0.9862,0.9975,0.9918,10094012,23.017
2025-05-19-22:30:40,231695,4903,8536770,612,0.9793,0.9974,0.9882,8773980,23.187
2025-05-19-22:31:07,275169,5922,7283617,804,0.9789,0.9971,0.9879,7565512,23.061
2025-05-19-22:31:33,252659,5104,8868934,634,0.9802,0.9975,0.9888,9127331,22.904
2025-05-19-22:32:00,230677,3336,9681773,456,0.9857,0.998,0.9918,9916242,23.252
2025-05-19-22:32:27,238295,4850,8382449,634,0.9801,0.9973,0.9886,8626228,23.04
2025-05-19-22:32:53,251791,3442,8544160,434,0.9865,0.9983,0.9924,8799827,23.269
2025-05-19-22:33:20,286366,3051,8265712,377,0.9895,0.9987,0.9941,8555506,23.314
2025-05-19-22:33:47,268762,4589,8440254,519,0.9832,0.9981,0.9906,8714124,23.199
2025-05-19-22:34:14,251777,4304,7872225,323,0.9832,0.9987,0.9909,8128629,23.115
2025-05-19-22:34:40,215953,4209,10776243,674,0.9809,0.9969,0.9888,10997079,23.153
2025-05-19-22:35:07,272466,3353,8611996,381,0.9878,0.9986,0.9932,8888196,23.111
2025-05-19-22:35:34,290509,3508,8837809,441,0.9881,0.9985,0.9932,9132267,23.164
2025-05-19-22:36:00,233334,3492,7637521,409,0.9853,0.9983,0.9917,7874756,22.995
2025-05-19-22:36:27,255601,3764,9076512,477,0.9855,0.9981,0.9918,9336354,22.953
2025-05-19-22:36:53,281050,3129,8495690,454,0.989,0.9984,0.9937,8780323,23.091
2025-05-19-22:37:20,248880,2903,7685696,402,0.9885,0.9984,0.9934,7937881,22.901
2025-05-19-22:37:46,273834,3150,8585944,281,0.9886,0.999,0.9938,8863209,23.008
2025-05-19-22:38:13,234716,2585,8253196,442,0.9891,0.9981,0.9936,8490939,23.246
2025-05-19-22:38:39,295031,3232,8050333,357,0.9892,0.9988,0.994,8348953,22.908
2025-05-19-22:39:05,251344,4222,8432416,571,0.9835,0.9977,0.9906,8688553,22.939
2025-05-19-22:39:32,257374,2902,8000623,399,0.9889,0.9985,0.9936,8261298,23.233
2025-05-19-22:39:59,273560,3328,7923233,459,0.988,0.9983,0.9931,8200580,23.073
2025-05-19-22:40:26,260309,3628,7734374,481,0.9863,0.9982,0.9922,7998792,23.25
2025-05-19-22:40:52,238265,2798,8457504,544,0.9884,0.9977,0.993,8699111,23.077
2025-05-19-22:41:19,250926,3294,8930481,341,0.987,0.9986,0.9928,9185042,23.118
2025-05-19-22:41:46,206934,2772,8019468,397,0.9868,0.9981,0.9924,8229571,23.176
2025-05-19-22:42:12,266622,3549,7048910,388,0.9869,0.9985,0.9927,7319469,23.163
2025-05-19-22:42:39,234632,3095,9619069,405,0.987,0.9983,0.9926,9857201,23.185
2025-05-19-22:43:06,283273,3532,9215178,370,0.9877,0.9987,0.9932,9502353,23.187
2025-05-19-22:43:32,280617,3176,7892021,339,0.9888,0.9988,0.9938,8176153,23.194
2025-05-19-22:43:59,268443,4721,8339968,787,0.9827,0.9971,0.9898,8613919,23.114
2025-05-19-22:44:25,270953,5612,8788522,822,0.9797,0.997,0.9883,9065909,22.971
2025-05-19-22:44:52,212523,3991,9174735,495,0.9816,0.9977,0.9896,9391744,23.286
2025-05-19-22:45:18,232510,3146,7563952,343,0.9867,0.9985,0.9926,7799951,23.135
2025-05-19-22:45:45,249472,2755,8281088,360,0.9891,0.9986,0.9938,8533675,23.156
2025-05-19-22:46:11,236466,3717,7838625,464,0.9845,0.998,0.9912,8079272,23.171
2025-05-19-22:46:38,268626,2842,8207557,361,0.9895,0.9987,0.9941,8479386,23.278
2025-05-19-22:47:04,247658,4030,9075827,451,0.984,0.9982,0.991,9327966,23.067
2025-05-19-22:47:31,275023,3022,7916309,361,0.9891,0.9987,0.9939,8194715,23.051
2025-05-19-22:50:38,233947,9869,9965855,3623,0.9595,0.9847,0.972,10213294,22.726
2025-05-19-22:51:04,243691,27128,9451403,4099,0.8998,0.9835,0.9398,9726321,22.98
2025-05-19-22:51:30,278511,30798,11970168,7170,0.9004,0.9749,0.9362,12286647,22.809
2025-05-19-22:51:57,232497,120335,13862089,23582,0.6589,0.9079,0.7636,14238503,23.033
2025-05-19-22:52:23,233568,97646,12220525,15920,0.7052,0.9362,0.8044,12567659,23.038
2025-05-19-22:52:50,228861,55133,11497660,7186,0.8059,0.9696,0.8802,11788840,23.233
2025-05-19-22:53:17,238394,58501,11931367,7592,0.803,0.9691,0.8783,12235854,22.864
2025-05-19-22:53:43,255770,40797,12647836,7618,0.8624,0.9711,0.9135,12952021,23.107
2025-05-19-22:54:10,281854,39371,14206850,4238,0.8774,0.9852,0.9282,14532313,23.146
2025-05-19-22:54:37,229372,204734,14333791,3073,0.5284,0.9868,0.6882,14770970,22.853
2025-05-19-22:55:04,183232,62744,19026751,6991,0.7449,0.9632,0.8401,19279718,23.105
2025-05-19-22:55:30,217793,44904,16576838,6620,0.8291,0.9705,0.8942,16846155,22.927
2025-05-19-22:55:58,242278,38555,17352368,4661,0.8627,0.9811,0.9181,17637862,22.977
2025-05-19-22:56:25,218077,80957,16334470,10564,0.7293,0.9538,0.8266,16644068,23.233
2025-05-19-22:56:52,218832,68694,18078147,14726,0.7611,0.9369,0.8399,18380399,23.103
2025-05-19-22:57:18,219343,31071,17350599,3623,0.8759,0.9838,0.9267,17604636,23.02
2025-05-19-22:57:46,206031,23516,18461579,4544,0.8976,0.9784,0.9362,18695670,23.204
2025-05-19-22:58:13,184441,85756,22782586,19915,0.6826,0.9025,0.7773,23072698,23.066
2025-05-19-22:58:40,184080,103482,19862549,14097,0.6401,0.9289,0.7579,20164208,22.906
2025-05-19-22:59:08,225116,81920,20806385,11428,0.7332,0.9517,0.8283,21124849,23.093
2025-05-19-22:59:35,211745,47509,22877733,8538,0.8167,0.9612,0.8831,23145525,23.147
2025-05-19-23:00:02,212568,33397,21385471,4804,0.8642,0.9779,0.9176,21636240,23.136
2025-05-19-23:00:30,179646,63186,24126268,5344,0.7398,0.9711,0.8398,24374444,23.087
2025-05-19-23:00:58,190418,76813,20960184,27016,0.7126,0.8758,0.7858,21254431,23.065
2025-05-19-23:01:26,210313,78205,23044259,9466,0.7289,0.9569,0.8275,23342243,23.144
2025-05-19-23:01:53,179099,32436,23168135,4698,0.8467,0.9744,0.9061,23384368,23.078
2025-05-19-23:02:21,183957,22979,22271491,4629,0.889,0.9755,0.9302,22483056,23.154
2025-05-19-23:02:48,211076,54416,21324823,6792,0.795,0.9688,0.8734,21597107,22.898
2025-05-19-23:03:15,173803,24456,24125131,4961,0.8766,0.9722,0.922,24328351,23.117
2025-05-19-23:03:43,197441,28426,23016092,5160,0.8741,0.9745,0.9216,23247119,23.129
2025-05-19-23:04:10,199922,17988,21361305,3240,0.9175,0.9841,0.9496,21582455,22.846
2025-05-19-23:04:38,174191,15021,22652581,2040,0.9206,0.9884,0.9533,22843833,23.027
2025-05-19-23:05:05,171760,11965,27243693,2064,0.9349,0.9881,0.9608,27429482,23.054
2025-05-19-23:05:33,208083,12999,21659812,1856,0.9412,0.9912,0.9655,21882750,22.965
2025-05-19-23:06:01,191896,12836,22714274,1670,0.9373,0.9914,0.9636,22920676,23.002
2025-05-19-23:06:29,202795,10117,21157346,1471,0.9525,0.9928,0.9722,21371729,23.089
2025-05-19-23:06:57,170874,10358,22806595,1923,0.9428,0.9889,0.9653,22989750,23.206
2025-05-19-23:07:24,148525,7328,22159545,1489,0.953,0.9901,0.9712,22316887,22.95
2025-05-19-23:07:52,191328,9155,24697509,1183,0.9543,0.9939,0.9737,24899175,23.127
2025-05-19-23:08:20,184043,8969,21883491,956,0.9535,0.9948,0.9737,22077459,23.265
2025-05-19-23:08:48,160037,9095,24567338,796,0.9462,0.9951,0.97,24737266,23.22
2025-05-19-23:09:16,157511,7471,24299196,1127,0.9547,0.9929,0.9734,24465305,23.018
2025-05-19-23:09:43,162582,5780,29228708,677,0.9657,0.9959,0.9805,29397747,23.13
2025-05-19-23:10:11,188886,8327,24323595,1778,0.9578,0.9907,0.9739,24522586,23.122
2025-05-19-23:10:39,197181,16563,24096926,1682,0.9225,0.9915,0.9558,24312352,23.06
2025-05-19-23:11:08,216061,27840,23844762,4306,0.8859,0.9805,0.9308,24092969,23.113
2025-05-19-23:11:35,184092,22372,27996566,3423,0.8916,0.9817,0.9345,28206453,23.16
2025-05-19-23:12:03,196483,32360,23383576,3850,0.8586,0.9808,0.9156,23616269,23.187
2025-05-19-23:12:31,167540,31651,24945872,9532,0.8411,0.9462,0.8905,25154595,23.14
2025-05-19-23:13:00,148164,45266,24750085,8662,0.766,0.9448,0.846,24952177,23.088
2025-05-19-23:13:28,181374,49579,26653612,5019,0.7853,0.9731,0.8692,26889584,23.21
2025-05-19-23:13:56,142876,29866,25938399,6669,0.8271,0.9554,0.8866,26117810,23.044
2025-05-19-23:14:24,161415,24265,26565532,4314,0.8693,0.974,0.9187,26755526,23.106
2025-05-19-23:14:52,165156,26754,25171062,4171,0.8606,0.9754,0.9144,25367143,23.005
2025-05-19-23:15:20,184427,20571,28080796,3775,0.8997,0.9799,0.9381,28289569,22.985
2025-05-19-23:15:48,165511,14734,24655709,3084,0.9183,0.9817,0.9489,24839038,22.991
2025-05-19-23:16:16,144827,14638,27341278,1573,0.9082,0.9893,0.947,27502316,22.991
2025-05-19-23:16:44,194454,15654,27994346,2712,0.9255,0.9862,0.9549,28207166,23.121
2025-05-19-23:17:11,191543,16451,26455441,1694,0.9209,0.9912,0.9548,26665129,22.926
2025-05-19-23:17:39,182340,16815,26840629,2470,0.9156,0.9866,0.9498,27042254,22.955
2025-05-19-23:18:07,156628,10956,29882453,1362,0.9346,0.9914,0.9622,30051399,22.642
2025-05-19-23:18:35,156676,15652,26999827,2409,0.9092,0.9849,0.9455,27174564,23.351
2025-05-19-23:19:03,191841,26573,29339554,5071,0.8783,0.9742,0.9238,29563039,22.792
2025-05-19-23:19:31,167127,33543,27137495,4195,0.8328,0.9755,0.8986,27342360,22.932
2025-05-19-23:19:59,151355,31527,29377723,5507,0.8276,0.9649,0.891,29566112,22.784
2025-05-19-23:20:27,175364,18213,28141386,3925,0.9059,0.9781,0.9406,28338888,22.731
2025-05-19-23:20:55,133193,15045,28734460,2108,0.8985,0.9844,0.9395,28884806,22.92
2025-05-19-23:21:24,149984,19117,29339878,4786,0.8869,0.9691,0.9262,29513765,23.071
2025-05-19-23:21:53,189874,29157,28675152,4209,0.8669,0.9783,0.9192,28898392,23.143
2025-05-19-23:22:21,136912,35211,28857027,4967,0.7954,0.965,0.872,29034117,23.055
2025-05-19-23:22:50,161224,33450,28950023,7159,0.8282,0.9575,0.8881,29151856,22.888
2025-05-19-23:23:19,164008,43515,27678443,4457,0.7903,0.9735,0.8724,27890423,23.072
2025-05-19-23:23:47,139046,25725,30061874,3887,0.8439,0.9728,0.9038,30230532,23.058
2025-05-19-23:24:16,143396,15245,28251492,3435,0.9039,0.9766,0.9388,28413568,22.973
2025-05-19-23:24:45,172024,20428,28965534,1967,0.8939,0.9887,0.9389,29159953,23.191
2025-05-19-23:25:14,157843,16629,28862540,2153,0.9047,0.9865,0.9438,29039165,23.146
2025-05-19-23:25:42,149650,9996,28681043,1360,0.9374,0.991,0.9634,28842049,23.091
2025-05-19-23:26:11,175545,9438,29729286,1667,0.949,0.9906,0.9693,29915936,22.753
2025-05-19-23:26:39,161678,9584,27929229,855,0.944,0.9947,0.9687,28101346,22.924
2025-05-19-23:27:08,145530,7337,26843460,820,0.952,0.9944,0.9727,26997147,22.927
2025-05-19-23:27:37,144431,8428,29911560,1024,0.9449,0.993,0.9683,30065443,23.133
2025-05-19-23:28:05,131159,7910,26901631,1268,0.9431,0.9904,0.9662,27041968,23.13
2025-05-19-23:28:34,164233,24518,27302532,6222,0.8701,0.9635,0.9144,27497505,22.919
2025-05-19-23:29:03,140227,68885,30656297,13806,0.6706,0.9104,0.7723,30879215,23.118
2025-05-19-23:29:31,130229,64531,28510471,14508,0.6687,0.8998,0.7672,28719739,23.191
2025-05-19-23:30:00,149112,76886,25391872,18370,0.6598,0.8903,0.7579,25636240,22.905
2025-05-19-23:30:28,153752,82893,29355410,7829,0.6497,0.9515,0.7722,29599884,22.862
2025-05-19-23:30:57,143545,38240,27558269,6787,0.7896,0.9549,0.8644,27746841,23.085
2025-05-19-23:31:26,127265,26507,27484553,7509,0.8276,0.9443,0.8821,27645834,22.822
2025-05-19-23:31:54,129510,30416,28833545,3123,0.8098,0.9765,0.8854,28996594,23.198
2025-05-19-23:32:23,152975,22551,29570391,5459,0.8715,0.9655,0.9161,29751376,23.234
2025-05-19-23:32:52,141840,22185,29084970,2927,0.8647,0.9798,0.9187,29251922,22.988
2025-05-19-23:33:20,164371,21617,26800937,2347,0.8838,0.9859,0.9321,26989272,23.032
2025-05-19-23:33:49,126971,15329,29910680,1710,0.8923,0.9867,0.9371,30054690,23.213
2025-05-19-23:34:18,170161,10915,29158826,1609,0.9397,0.9906,0.9645,29341511,23.105
2025-05-19-23:34:47,163360,13691,29469143,1325,0.9227,0.992,0.9561,29647519,22.876
2025-05-19-23:35:16,162117,8698,27985370,1326,0.9491,0.9919,0.97,28157511,22.995
2025-05-19-23:35:44,170728,10918,29403574,1409,0.9399,0.9918,0.9652,29586629,23.021
2025-05-19-23:36:13,176501,11615,28767867,1546,0.9383,0.9913,0.9641,28957529,22.856
2025-05-19-23:36:42,164472,7331,27642832,1037,0.9573,0.9937,0.9752,27815672,22.983
2025-05-19-23:37:10,149266,8547,29824074,812,0.9458,0.9946,0.9696,29982699,22.941
2025-05-19-23:37:39,166395,7079,27527914,1270,0.9592,0.9924,0.9755,27702658,22.788
2025-05-19-23:38:07,153287,7290,28360911,945,0.9546,0.9939,0.9738,28522433,22.846
2025-05-19-23:38:35,124562,7553,27486091,925,0.9428,0.9926,0.9671,27619131,22.974
2025-05-19-23:39:03,130237,6487,29031293,1047,0.9526,0.992,0.9719,29169064,23.002
2025-05-19-23:39:32,130886,8360,28577828,1466,0.94,0.9889,0.9638,28718540,23.067
2025-05-19-23:40:01,137644,9108,25808966,986,0.9379,0.9929,0.9646,25956704,23.153
2025-05-19-23:40:29,135389,5086,32545464,868,0.9638,0.9936,0.9785,32686807,23.225
2025-05-19-23:40:58,139405,10217,28091083,3193,0.9317,0.9776,0.9541,28243898,23.075
2025-05-19-23:41:27,193447,16954,30770258,1870,0.9194,0.9904,0.9536,30982529,23.277
2025-05-19-23:41:56,140257,21042,29100740,1602,0.8695,0.9887,0.9253,29263641,23.132
2025-05-19-23:42:24,137825,13293,26450082,1666,0.912,0.9881,0.9485,26602866,23.186
2025-05-19-23:42:53,189709,7829,27760443,1291,0.9604,0.9932,0.9765,27959272,23.024
2025-05-19-23:43:22,156199,7931,28078012,983,0.9517,0.9937,0.9723,28243125,23.196
2025-05-19-23:43:50,174159,8585,26895639,1220,0.953,0.993,0.9726,27079603,22.986
2025-05-19-23:44:19,137063,8303,29322357,562,0.9429,0.9959,0.9687,29468285,23.233
2025-05-19-23:44:47,156242,5630,27756405,1221,0.9652,0.9922,0.9785,27919498,23.103
2025-05-19-23:45:16,179685,9080,26343631,684,0.9519,0.9962,0.9735,26533080,22.855
2025-05-19-23:45:45,175201,7224,29332976,1046,0.9604,0.9941,0.9769,29516447,22.899
2025-05-19-23:46:13,107279,5636,28124854,452,0.9501,0.9958,0.9724,28238221,23.038
2025-05-19-23:46:42,179386,6655,26232380,737,0.9642,0.9959,0.9798,26419158,23.096
2025-05-19-23:47:11,153504,4983,29233555,745,0.9686,0.9952,0.9817,29392787,23.156
2025-05-19-23:47:40,191595,5640,28015270,823,0.9714,0.9957,0.9834,28213328,22.924
2025-05-19-23:48:08,160544,4496,26689028,510,0.9728,0.9968,0.9846,26854578,23.038
2025-05-19-23:48:36,147563,5498,28061643,812,0.9641,0.9945,0.9791,28215516,22.875
2025-05-19-23:49:05,159665,6792,27517405,584,0.9592,0.9964,0.9774,27684446,23.005
2025-05-19-23:49:34,139038,3820,26182656,714,0.9733,0.9949,0.984,26326228,23.032
2025-05-19-23:50:03,161124,5113,26604122,440,0.9692,0.9973,0.9831,26770799,23.166
2025-05-19-23:50:31,156570,6360,29511468,1016,0.961,0.9936,0.977,29675414,23.016
2025-05-19-23:51:00,156947,7377,32009898,627,0.9551,0.996,0.9751,32174849,22.984
2025-05-19-23:51:29,159125,6085,25367024,926,0.9632,0.9942,0.9784,25533160,23.019
2025-05-19-23:51:58,169018,5869,29552831,1125,0.9664,0.9934,0.9797,29728843,23.169
2025-05-19-23:52:26,190321,10692,27651606,537,0.9468,0.9972,0.9713,27853156,22.942
2025-05-19-23:52:55,199890,4199,27135549,1097,0.9794,0.9945,0.9869,27340735,22.961
2025-05-19-23:53:23,146711,5822,29279035,409,0.9618,0.9972,0.9792,29431977,22.99
2025-05-19-23:53:52,185265,4657,28891915,805,0.9755,0.9957,0.9855,29082642,23.162
2025-05-19-23:54:21,186845,4689,27388090,424,0.9755,0.9977,0.9865,27580048,23.073
